"mgc.DM.result","mcorr.DM.result","hhg.DM.result","mgc.AM.result","mcorr.AM.result","hhg.AM.result","mgc.LF.result","mcorr.LF.result","hhg.LF.result","fh.result"
0.002,2.48570579013396e-05,0.00974658869395711,0.004,0.0139720558882236,0.0119760479041916,0.194,0.207186478150351,0.686159844054581,0.204304173372654
0.002,0.00013107410108959,0.00779727095516569,0.01,0.00399201596806387,0.00598802395209581,0.2,0.152371008186906,0.224171539961014,0.0490426252029036
0.002,2.48106966527217e-07,0.00389863547758285,0.002,0.00199600798403194,0.00199600798403194,0.54,0.526206023811886,0.968810916179337,0.586556939526795
0.002,1.60000103166524e-08,0.00194931773879142,0.002,0.00199600798403194,0.00199600798403194,0.784000000000001,0.73517693391191,0.00779727095516569,0.871906095335057
0.002,0.00121577233074011,0.01364522417154,0.048,0.0459081836327345,0.103792415169661,0.264,0.25342573093477,0.923976608187134,0.410806150684102
0.002,0.0483855311472907,0.0214424951267057,0.33,0.0918163672654691,0.0399201596806387,0.02,0.0123472632065411,0.961013645224172,0.0249863844431821
0.07,0.0511773397973663,0.0838206627680312,0.268,0.125748502994012,0.0738522954091816,0.172,0.177117821324614,0.812865497076023,0.200222423271444
0.214,0.311846641323276,0.235867446393762,0.036,0.107784431137725,0.143712574850299,0.814000000000001,0.820539298452073,0.653021442495127,0.791033848606005
0.032,0.0538505358710716,0.0799220272904483,0.206,0.0818363273453094,0.0978043912175649,0.504,0.508216290035718,0.586744639376218,0.129064133417777
0.002,0.0260676554866497,0.00389863547758285,0.022,0.0139720558882236,0.00598802395209581,0.582,0.546365611933952,0.91812865497076,0.656948250314241
0.666,0.71623914426767,0.288499025341131,0.4,0.303393213572854,0.199600798403194,0.784000000000001,0.78508254229594,0.50682261208577,0.662537278678365
0.27,0.379166080429051,0.436647173489279,0.05,0.093812375249501,0.223552894211577,0.950000000000001,0.932754090184809,0.0565302144249513,0.89397390409629
0.394,0.506159112346556,0.276803118908382,0.632,0.524950099800399,0.339321357285429,0.732000000000001,0.699419355032774,0.491228070175439,0.83877771579134
0.444,0.557360999475479,0.374269005847953,0.6,0.209580838323353,0.0678642714570858,0.124,0.103712665985072,0.0253411306042885,0.253127061675495
0.006,9.80956475511441e-05,0.01364522417154,0.002,0.00399201596806387,0.00199600798403194,0.850000000000001,0.865686694861122,0.576998050682261,0.932835424408808
0.002,0.00789756908724859,0.0175438596491228,0.112,0.0379241516966068,0.0139720558882236,0.402,0.392598374011005,0.483430799220273,0.418924130151031
0.306,0.410165843943036,0.272904483430799,0.56,0.487025948103792,0.596806387225549,0.278,0.231190653593912,0.39766081871345,0.17252333214473
0.002,0.00698767623662833,0.00974658869395711,0.064,0.0139720558882236,0.00798403193612774,0.812000000000001,0.799547848846491,0.233918128654971,0.881451127738047
0.714000000000001,0.717077928091878,0.590643274853801,0.652,0.50499001996008,0.25748502994012,0.016,0.00239630314280637,0.580896686159844,0.00222110690330868
0.024,0.00212895838953409,0.0175438596491228,0.0800000000000001,0.0179640718562874,0.031936127744511,0.292,0.289455752559483,0.463937621832359,0.535549546643503
0.016,0.0234169061263106,0.0409356725146199,0.2,0.0838323353293413,0.281437125748503,0.14,0.155583960866636,0.992202729044834,0.214014186254538
0.742000000000001,0.734414017938612,0.738791423001949,0.966000000000001,0.946107784431138,0.684630738522954,0.136,0.14871967842684,0.762183235867446,0.165707695880777
0.144,0.135005779491756,0.0467836257309941,0.596,0.199600798403194,0.0179640718562874,0.424,0.428824404798054,0.604288499025341,0.382952684553856
0.01,0.0147218815475991,0.0409356725146199,0.0720000000000001,0.0598802395209581,0.101796407185629,0.438,0.415884584737322,0.563352826510721,0.135610202058276
0.002,2.07611705604904e-14,0.00194931773879142,0.002,0.00199600798403194,0.00199600798403194,0.838000000000001,0.846805951767915,0.214424951267057,0.858202285033493
0.306,0.386112273963579,0.142300194931774,0.448,0.359281437125749,0.335329341317365,0.456,0.450345972925049,0.95906432748538,0.451507468735484
0.002,0.000141184329862876,0.00194931773879142,0.002,0.0199600798403194,0.00199600798403194,0.056,0.0473917983354508,0.695906432748538,0.0100266673734631
0.002,0.00432877813322796,0.00194931773879142,0.01,0.0439121756487026,0.0139720558882236,0.61,0.597800554593585,0.803118908382066,0.450537711036888
0.166,0.209462689196592,0.181286549707602,0.122,0.147704590818363,0.181636726546906,0.214,0.187586264275721,0.978557504873294,0.303237918698717
0.002,0.000473867479612866,0.00194931773879142,0.002,0.00399201596806387,0.00399201596806387,0.828000000000001,0.840938524251986,0.155945419103314,0.872924764988417
0.002,0.000364247620518787,0.00194931773879142,0.07,0.00998003992015968,0.00199600798403194,0.108,0.107081056440275,0.569200779727095,0.25355991711976
0.284,0.428171292734111,0.426900584795322,0.046,0.125748502994012,0.385229540918164,0.592,0.56075430002622,0.808966861598441,0.55838698411103
0.188,0.198186132286503,0.148148148148148,0.452,0.241516966067864,0.135728542914172,0.258,0.288915974329788,0.42495126705653,0.284007576081342
0.012,0.017713484615081,0.0116959064327485,0.018,0.0239520958083832,0.0139720558882236,0.17,0.187388067762702,0.95906432748538,0.393147269135858
0.022,0.117989542970813,0.0565302144249513,0.854000000000001,0.463073852295409,0.0958083832335329,0.256,0.28338872525543,0.834307992202729,0.371269620060474
0.282,0.380996155166406,0.475633528265107,0.824000000000001,0.822355289421158,0.48502994011976,0.042,0.0230771609312019,0.929824561403509,0.0415924735787818
0.002,0.0376943926340054,0.0272904483430799,0.0740000000000001,0.0339321357285429,0.0339321357285429,0.628,0.60361785803478,0.42495126705653,0.655326541571535
0.028,0.0762826205133864,0.0623781676413255,0.476,0.093812375249501,0.0259481037924152,0.042,0.0248235258905516,0.998050682261209,0.0100689037257101
0.054,0.0377272320099977,0.087719298245614,0.0760000000000001,0.0499001996007984,0.125748502994012,0.632,0.627174116864722,0.220272904483431,0.70880115581064
0.004,0.00786214857520728,0.00974658869395711,0.002,0.0159680638722555,0.00998003992015968,0.882000000000001,0.868906408910827,0.539961013645224,0.920988890976258
0.244,0.347387793129001,0.202729044834308,0.19,0.093812375249501,0.193612774451098,0.542,0.537886231968902,0.183235867446394,0.235913862871318
0.168,0.227454249558225,0.134502923976608,0.384,0.395209580838323,0.754491017964072,0.934000000000001,0.94999800047295,0.148148148148148,0.973011865871023
0.002,0.00152784898809299,0.00584795321637427,0.004,0.0119760479041916,0.0139720558882236,0.566,0.527709161399043,0.988304093567251,0.372979082266733
0.004,0.0152798740093536,0.00584795321637427,0.644,0.0538922155688623,0.00598802395209581,0.136,0.136904189330876,0.916179337231969,0.221596611067477
0.244,0.372430599528311,0.173489278752437,0.324,0.17564870259481,0.111776447105788,0.568,0.571634301521554,0.442495126705653,0.801521434897541
0.12,0.114638388423459,0.0818713450292398,0.172,0.0818363273453094,0.0479041916167665,0.646,0.653253521849004,0.380116959064327,0.621412546550569
0.002,0.00920387544391221,0.00779727095516569,0.222,0.0459081836327345,0.0419161676646707,0.21,0.22143133999419,0.120857699805068,0.177377219533355
0.108,0.0746619150397312,0.126705653021442,0.35,0.261477045908184,0.24750499001996,0.018,0.0102898220469816,0.953216374269006,0.0022027075404387
0.006,0.117678513904573,0.0448343079922027,0.494,0.155688622754491,0.11377245508982,0.276,0.292756180675885,0.968810916179337,0.21203913501657
0.002,1.89140636486229e-08,0.00194931773879142,0.002,0.00399201596806387,0.00199600798403194,0.57,0.546218058260383,0.432748538011696,0.73499743539295
0.002,0.0131385196036828,0.00194931773879142,0.372,0.0578842315369262,0.0459081836327345,0.492,0.48075961102601,0.0155945419103314,0.510748400205885
0.002,0.00500782356703333,0.0116959064327485,0.056,0.0279441117764471,0.0359281437125748,0.152,0.139274935538816,0.61598440545809,0.0177435664863893
0.122,0.149428518083353,0.144249512670565,0.528,0.393213572854291,0.530938123752495,0.286,0.291576809577086,0.824561403508772,0.183574793378273
0.114,0.134998081952908,0.298245614035088,0.3,0.135728542914172,0.169660678642715,0.434,0.369355977851213,0.834307992202729,0.139005288940659
0.246,0.312068239656778,0.382066276803119,0.572,0.596806387225549,0.760479041916168,0.57,0.54523948896469,0.604288499025341,0.62529955719003
0.002,0.000108108363747306,0.00194931773879142,0.03,0.00798403193612774,0.00598802395209581,0.432,0.415321724190965,0.502923976608187,0.714726379079811
0.002,0.00102857599386996,0.00779727095516569,0.004,0.00998003992015968,0.00199600798403194,0.124,0.157173602569358,0.914230019493177,0.226713212669115
0.002,0.00105383842368645,0.00389863547758285,0.006,0.00798403193612774,0.00798403193612774,0.656,0.639658379994131,0.94541910331384,0.497374398748043
0.014,0.0601272053477486,0.0233918128654971,0.002,0.0219560878243513,0.0179640718562874,0.242,0.22318940965139,0.740740740740741,0.504595605981074
0.002,2.11631470166118e-05,0.00389863547758285,0.028,0.00199600798403194,0.00199600798403194,0.002,0.0229812464959567,0.631578947368421,0.0449325550961454
0.002,0.00133405048347024,0.00389863547758285,0.324,0.0219560878243513,0.00798403193612774,0.01,0.15816678579211,0.998050682261209,0.481526039603879
0.0960000000000001,0.0422194663532132,0.0779727095516569,0.294,0.209580838323353,0.189620758483034,0.322,0.323655108643024,0.179337231968811,0.190212578085098
0.016,0.376648261050088,0.144249512670565,0.46,0.373253493013972,0.297405189620758,0.58,0.579270747241635,0.777777777777778,0.591494953971257
0.006,0.0669156863679793,0.0389863547758285,0.158,0.0419161676646707,0.0139720558882236,0.206,0.209734431272002,0.10916179337232,0.107851937602978
0.064,0.0429787836771749,0.0701754385964912,0.0860000000000001,0.0339321357285429,0.0339321357285429,0.594,0.584570253967194,0.512670565302144,0.636809773377465
0.004,0.000570263856729092,0.00974658869395711,0.004,0.00798403193612774,0.00199600798403194,0.576,0.545719741603302,0.980506822612086,0.827231562816714
0.008,0.0800328620820303,0.0214424951267057,0.63,0.115768463073852,0.0239520958083832,0.45,0.410460303585298,0.641325536062378,0.709312195641935
0.116,0.132154944676518,0.0935672514619883,0.05,0.0499001996007984,0.0738522954091816,0.356,0.353371205582192,0.364522417153996,0.365731545657496
0.316,0.431627778929468,0.222222222222222,0.184,0.17564870259481,0.227544910179641,0.788000000000001,0.762985139692759,0.413255360623782,0.874714457524549
0.002,0.0160303780666836,0.01364522417154,0.002,0.0119760479041916,0.00998003992015968,0.828000000000001,0.842208282563284,0.428849902534113,0.937523974346123
0.012,0.215115836358422,0.0487329434697856,0.06,0.0399201596806387,0.0339321357285429,0.958000000000001,0.96173269077854,0.0701754385964912,0.976491167096866
0.366,0.467883277093876,0.358674463937622,0.246,0.179640718562874,0.0658682634730539,0.782000000000001,0.768449943828867,0.0409356725146199,0.814031209218447
0.024,0.0922318453312321,0.0818713450292398,0.014,0.0479041916167665,0.0658682634730539,0.952000000000001,0.957495569504931,0.444444444444444,0.956211541309533
0.002,0.00116835521216241,0.00389863547758285,0.054,0.00598802395209581,0.00199600798403194,0.018,0.0109108521543553,0.923976608187134,0.0655679519290332
0.448,0.581475270940061,0.39766081871345,0.186,0.279441117764471,0.429141716566866,0.764000000000001,0.737253910948996,0.382066276803119,0.689279423318882
0.028,0.0925243799048148,0.050682261208577,0.016,0.0499001996007984,0.0339321357285429,0.174,0.215750454400813,0.814814814814815,0.141641126677998
0.002,0.015320639685768,0.0214424951267057,0.012,0.0339321357285429,0.029940119760479,0.376,0.352361597467208,0.46588693957115,0.263425647702233
0.002,0.00319205577204384,0.00974658869395711,0.002,0.00798403193612774,0.00998003992015968,0.932000000000001,0.958679375676317,0.385964912280702,0.961936910599542
0.002,0.000238322883207909,0.00389863547758285,0.476,0.0459081836327345,0.00199600798403194,0.002,0.0167511747521263,0.440545808966862,0.0808345912117451
0.002,9.96840293383539e-05,0.00584795321637427,0.002,0.00598802395209581,0.00998003992015968,0.358,0.368839860247947,0.883040935672515,0.565517608137684
0.268,0.423253197239575,0.319688109161793,0.038,0.0738522954091816,0.339321357285429,0.298,0.309149261236254,0.280701754385965,0.579507367396168
0.322,0.444050047803241,0.456140350877193,0.348,0.369261477045908,0.315369261477046,0.622,0.639082686554238,0.674463937621832,0.731469106362954
0.28,0.417303691848842,0.317738791423002,0.216,0.311377245508982,0.652694610778443,0.842000000000001,0.81291711609866,0.637426900584795,0.977275553569126
0.324,0.423352094927789,0.302144249512671,0.792000000000001,0.459081836327345,0.183632734530938,0.0940000000000001,0.110606818887478,0.886939571150097,0.0138986585868953
0.142,0.17316550041128,0.115009746588694,0.192,0.151696606786427,0.0958083832335329,0.418,0.41667722564661,0.576998050682261,0.513048546634985
0.006,0.0523618709993003,0.0526315789473684,0.036,0.0359281437125748,0.0538922155688623,0.672,0.645762221095523,0.760233918128655,0.720572134576075
0.002,0.0337777998226252,0.0292397660818713,0.184,0.0499001996007984,0.0259481037924152,0.12,0.121589141289993,0.440545808966862,0.0409893860296398
0.002,0.00883309615282524,0.00194931773879142,0.45,0.031936127744511,0.00798403193612774,0.044,0.0498052008105135,0.851851851851852,0.0883325762388685
0.154,0.211470465200639,0.245614035087719,0.046,0.0718562874251497,0.193612774451098,0.656,0.653288897341963,0.633528265107212,0.83832511581281
0.004,0.0199960984055114,0.0175438596491228,0.268,0.0978043912175649,0.0279441117764471,0.358,0.363088862331742,0.962962962962963,0.469084367336488
0.58,0.64804369259818,0.810916179337232,0.27,0.395209580838323,0.303393213572854,0.322,0.300206323068339,0.502923976608187,0.18993746678811
0.444,0.548317704676736,0.284600389863548,0.880000000000001,0.542914171656687,0.36127744510978,0.056,0.0520475072770291,0.327485380116959,0.0651874217501481
0.036,0.105437724739447,0.101364522417154,0.06,0.0419161676646707,0.0578842315369262,0.258,0.250372285034339,0.241715399610136,0.10104689770737
0.002,0.0029297528979062,0.00389863547758285,0.022,0.0159680638722555,0.00998003992015968,0.352,0.354862934976728,0.47953216374269,0.558715824396746
0.002,4.99982364088325e-06,0.01364522417154,0.002,0.00199600798403194,0.00798403193612774,0.238,0.208898289079422,0.387914230019493,0.263127063889856
0.002,0.135154541393851,0.0350877192982456,0.016,0.063872255489022,0.0499001996007984,0.162,0.164848550648666,0.0701754385964912,0.769041934266966
0.004,0.000135056592849736,0.00389863547758285,0.014,0.00399201596806387,0.00598802395209581,0.602,0.612200201782734,0.348927875243665,0.673767542332422
0.312,0.430088789139791,0.175438596491228,0.724000000000001,0.688622754491018,0.590818363273453,0.344,0.322028961391,0.832358674463938,0.443390355469782
0.04,0.0501080410593566,0.0428849902534113,0.1,0.0439121756487026,0.0479041916167665,0.138,0.125835271282103,0.976608187134503,0.0527976506779157
0.002,0.0053022788894046,0.00389863547758285,0.008,0.0199600798403194,0.0179640718562874,0.146,0.149289939774898,0.304093567251462,0.257803058188449
0.344,0.447561954881778,0.321637426900585,0.618,0.650698602794411,0.463073852295409,0.760000000000001,0.762669896675284,0.541910331384016,0.49879364121163
0.01,0.112867376106018,0.0409356725146199,0.452,0.383233532934132,0.18562874251497,0.274,0.326506571356554,0.828460038986355,0.107307863050873
0.438,0.580319754794602,0.769980506822612,0.194,0.261477045908184,0.267465069860279,0.652,0.644670330823152,0.50682261208577,0.691194992130321
0.002,9.20493924598809e-05,0.00779727095516569,0.002,0.00798403193612774,0.00399201596806387,0.036,0.0442898355650144,0.914230019493177,0.021216614209104
0.016,0.161897276706164,0.00974658869395711,0.852000000000001,0.301397205588822,0.093812375249501,0.208,0.222379113963347,0.555555555555556,0.0599321359071468
0.0860000000000001,0.0803310059740379,0.0545808966861598,0.344,0.0738522954091816,0.0159680638722555,0.672,0.681511862558496,0.331384015594542,0.704368716884873
0.002,0.0095654821878941,0.0194931773879142,0.002,0.00798403193612774,0.00998003992015968,0.972000000000001,0.955428851151049,0.10916179337232,0.962528581015671
0.002,5.38130515503887e-06,0.00389863547758285,0.002,0.00399201596806387,0.00598802395209581,0.232,0.223128949988686,0.838206627680312,0.199536246041426
0.01,0.000184864259566875,0.0175438596491228,0.054,0.0219560878243513,0.0499001996007984,0.22,0.23808502742193,0.847953216374269,0.184960739496806
0.402,0.536504263236665,0.380116959064327,0.266,0.391217564870259,0.63872255489022,0.576,0.552704723299764,0.908382066276803,0.600761162915923
0.348,0.491389882630374,0.754385964912281,0.404,0.245508982035928,0.197604790419162,0.008,0.0187108290449406,0.0721247563352826,0.0135066354273675
0.146,0.167017623602765,0.284600389863548,0.366,0.25748502994012,0.532934131736527,0.0880000000000001,0.0596979335747798,0.0623781676413255,0.0412310308082253
0.024,0.103368393739273,0.0253411306042885,0.004,0.0339321357285429,0.0259481037924152,0.35,0.354481227326136,0.532163742690059,0.288020210249265
0.014,0.07724505967593,0.0604288499025341,0.774000000000001,0.351297405189621,0.0439121756487026,0.044,0.0414328948815459,0.970760233918129,0.0270045867263994
0.412,0.552800165353479,0.220272904483431,0.358,0.251497005988024,0.740518962075848,0.204,0.183301234561773,0.276803118908382,0.178731882130474
0.008,0.113597786288448,0.0487329434697856,0.024,0.0798403193612774,0.0738522954091816,0.322,0.3090884310104,0.933723196881092,0.195659254143505
0.02,0.0220414936363612,0.0194931773879142,0.172,0.06187624750499,0.0419161676646707,0.254,0.270624637661922,0.401559454191033,0.420128008915261
0.138,0.252783019015445,0.448343079922027,0.254,0.315369261477046,0.616766467065868,0.066,0.0561511191658781,0.976608187134503,0.00613242058420281
0.002,0.0077174521676171,0.00389863547758285,0.016,0.0179640718562874,0.00998003992015968,0.268,0.242951048763664,0.173489278752437,0.321926232492433
0.18,0.226566281078318,0.167641325536062,0.254,0.315369261477046,0.596806387225549,0.312,0.310278579911918,0.543859649122807,0.434980659563469
0.258,0.338524181510054,0.179337231968811,0.346,0.29940119760479,0.189620758483034,0.486,0.479263675417629,0.773879142300195,0.373714382711925
0.002,0.000410604362040878,0.00194931773879142,0.004,0.00399201596806387,0.00598802395209581,0.49,0.461007866211117,0.0409356725146199,0.511976641470307
0.002,0.0138338625632151,0.0350877192982456,0.028,0.029940119760479,0.063872255489022,0.006,0.0425747385658601,0.937621832358674,0.0945544682700083
0.318,0.443156535122998,0.286549707602339,0.328,0.383233532934132,0.36127744510978,0.006,0.517578002731821,0.0389863547758285,0.643785688190077
0.002,0.000199718275144312,0.00194931773879142,0.002,0.00199600798403194,0.00399201596806387,0.848000000000001,0.819144727736279,0.387914230019493,0.877994748683704
0.002,0.0625650484504977,0.0331384015594542,0.002,0.00798403193612774,0.00199600798403194,0.926000000000001,0.909501167150321,0.204678362573099,0.94915596479627
0.002,0.000447765492493479,0.00389863547758285,0.018,0.00798403193612774,0.00399201596806387,0.754000000000001,0.722350489944354,0.204678362573099,0.709500527507696
0.002,3.92397114801213e-09,0.00389863547758285,0.002,0.00598802395209581,0.00998003992015968,0.222,0.220849822361475,0.645224171539961,0.165701257195251
0.692000000000001,0.720073260179194,0.801169590643275,0.896000000000001,0.934131736526946,0.984031936127745,0.22,0.194953189701619,0.94541910331384,0.266879863346637
0.002,0.0119715252929902,0.0331384015594542,0.02,0.0219560878243513,0.0239520958083832,0.978000000000001,0.980049655274438,0.1364522417154,0.986615121642663
0.058,0.0103208710374882,0.0253411306042885,0.046,0.00598802395209581,0.0179640718562874,0.04,0.0497293677394122,0.16374269005848,0.144226159293901
0.308,0.427026677991947,0.210526315789474,0.296,0.24750499001996,0.165668662674651,0.802000000000001,0.802163943942705,0.697855750487329,0.928886227607664
0.386,0.506307591174373,0.341130604288499,0.59,0.582834331337325,0.491017964071856,0.344,0.289008364476336,0.228070175438596,0.0804202216191257
0.34,0.456866982282716,0.440545808966862,0.49,0.479041916167665,0.512974051896208,0.022,0.287852547274013,0.341130604288499,0.3313348086052
0.586,0.673095133739983,0.403508771929825,0.738000000000001,0.81437125748503,0.958083832335329,0.198,0.203904191645837,0.756335282651072,0.169211160956688
0.002,0.00630130745719026,0.0487329434697856,0.02,0.031936127744511,0.0159680638722555,0.252,0.269898111414872,0.898635477582846,0.346920276610844
0.006,0.0308257559191794,0.0760233918128655,0.004,0.0119760479041916,0.0459081836327345,0.682,0.664808001726726,0.116959064327485,0.495915254699228
0.594,0.670738464480471,0.695906432748538,0.638,0.546906187624751,0.622754491017964,0.294,0.286582844446254,0.578947368421053,0.32099183644253
0.204,0.294741491894828,0.105263157894737,0.372,0.127744510978044,0.0958083832335329,0.352,0.321390218992325,0.840155945419103,0.194565234212735
0.008,0.032627920279144,0.0253411306042885,0.118,0.0399201596806387,0.0179640718562874,0.566,0.547908680778235,0.0526315789473684,0.596010283892136
0.776000000000001,0.753625838859893,0.89083820662768,0.940000000000001,0.978043912175649,0.970059880239521,0.494,0.460704015765199,0.990253411306043,0.442533622165754
0.004,0.0471182822929223,0.00974658869395711,0.238,0.0698602794411178,0.0139720558882236,0.358,0.360778619901664,0.231968810916179,0.49222420768895
0.01,0.00804536642650755,0.0311890838206628,0.002,0.00598802395209581,0.00399201596806387,0.0780000000000001,0.0649237954308228,0.0779727095516569,0.507846900861101
0.616,0.641690868817236,0.284600389863548,0.642,0.335329341317365,0.125748502994012,0.208,0.208637451453502,0.742690058479532,0.0876378543054044
0.814000000000001,0.77611590863264,0.812865497076023,0.988000000000001,0.992015968063872,0.880239520958084,0.014,0.0171944527153589,0.565302144249513,0.0476326487573013
0.054,0.107845111679669,0.0623781676413255,0.406,0.24750499001996,0.131736526946108,0.0740000000000001,0.0677169734487996,0.709551656920078,0.147928755035532
0.156,0.162541258011784,0.165692007797271,0.028,0.0279441117764471,0.0339321357285429,0.832000000000001,0.844026006988886,0.454191033138402,0.834815790377366
0.002,9.02603627395138e-08,0.00194931773879142,0.002,0.00199600798403194,0.00199600798403194,0.406,0.382821735630404,0.543859649122807,0.694047185916617
0.32,0.391012360902883,0.42495126705653,0.154,0.177644710578842,0.149700598802395,0.4,0.386038661851278,0.107212475633528,0.320251082620897
0.01,0.000196882795820086,0.0194931773879142,0.002,0.0119760479041916,0.0139720558882236,0.902000000000001,0.917917334242879,0.237816764132554,0.610076257178473
0.244,0.37464960118328,0.202729044834308,0.01,0.0199600798403194,0.0279441117764471,0.980000000000001,0.987245253383117,0.35672514619883,0.957240125294788
0.472,0.590761318500827,0.497076023391813,0.750000000000001,0.666666666666667,0.48502994011976,0.118,0.0883963272890149,0.32943469785575,0.0815501781237132
0.002,1.92134583421044e-06,0.00194931773879142,0.002,0.00199600798403194,0.00199600798403194,0.442,0.422847493156318,0.582846003898636,0.437714013373566
0.002,0.0101166471175302,0.00584795321637427,0.006,0.00998003992015968,0.00798403193612774,0.964000000000001,0.957940659619284,0.226120857699805,0.981888272742255
0.15,0.209524622461226,0.128654970760234,0.054,0.0898203592814371,0.287425149700599,0.574,0.577630774139898,0.39766081871345,0.759978004002902
0.254,0.352850022776687,0.111111111111111,0.452,0.283433133732535,0.357285429141717,0.106,0.0871001006948247,0.368421052631579,0.309476233829738
0.102,0.104388210020401,0.157894736842105,0.364,0.161676646706587,0.119760479041916,0.192,0.166938764272945,0.916179337231969,0.00912502131460877
0.186,0.240194003311964,0.0779727095516569,0.426,0.283433133732535,0.199600798403194,0.986000000000001,0.986094656982659,0.0955165692007797,0.915313071651599
0.382,0.478565272751033,0.325536062378168,0.712000000000001,0.758483033932136,0.580838323353293,0.724000000000001,0.741199175960654,0.896686159844055,0.642419930801653
0.224,0.288541224048975,0.239766081871345,0.034,0.0419161676646707,0.101796407185629,0.754000000000001,0.757148924026698,0.795321637426901,0.826739158578203
0.04,0.0486286128588251,0.050682261208577,0.138,0.0459081836327345,0.101796407185629,0.324,0.316965075509818,0.859649122807018,0.0867516742777962
0.004,0.0383666959553005,0.00584795321637427,0.052,0.0119760479041916,0.0199600798403194,0.188,0.197431345195604,0.087719298245614,0.480105558656888
0.07,0.0747947714402437,0.113060428849903,0.054,0.18562874251497,0.564870259481038,0.840000000000001,0.846694206058449,0.481481481481481,0.812070960526242
0.004,0.0205312158451024,0.0233918128654971,0.29,0.0678642714570858,0.0199600798403194,0.404,0.370928163861193,0.47953216374269,0.493962219534306
0.186,0.333543504757828,0.253411306042885,0.144,0.193612774451098,0.189620758483034,0.35,0.323402060120352,0.758284600389864,0.0716069899549724
0.172,0.244582834566851,0.210526315789474,0.614,0.508982035928144,0.473053892215569,0.754000000000001,0.708864744338737,0.886939571150097,0.53856208303617
0.006,0.299471254953878,0.115009746588694,0.508,0.389221556886228,0.427145708582834,0.804000000000001,0.798742430931747,0.567251461988304,0.685303025062224
0.258,0.353661888132633,0.165692007797271,0.722000000000001,0.594810379241517,0.70059880239521,0.128,0.131289450783896,0.974658869395711,0.0990083792124387
0.024,0.125541925270599,0.0428849902534113,0.048,0.0339321357285429,0.0918163672654691,0.906000000000001,0.910057368319549,0.341130604288499,0.918034636664468
0.002,4.20985042715039e-07,0.00584795321637427,0.0860000000000001,0.00998003992015968,0.0159680638722555,0.02,0.0149345423676659,0.976608187134503,0.00364272295128581
0.032,0.0506259124616362,0.118908382066277,0.044,0.00998003992015968,0.0139720558882236,0.496,0.476889232322995,0.614035087719298,0.591134725429799
0.042,0.000984697344997176,0.0253411306042885,0.016,0.0139720558882236,0.0598802395209581,0.872000000000001,0.884523357567001,0.756335282651072,0.591738887449388
0.002,0.0297912103171514,0.00584795321637427,0.222,0.115768463073852,0.0259481037924152,0.47,0.446985010596239,0.676413255360624,0.671361849206551
0.534,0.622239388458401,0.664717348927875,0.834000000000001,0.922155688622755,0.940119760479042,0.284,0.316301683153938,0.144249512670565,0.273064335301513
0.008,0.0426011652887737,0.0292397660818713,0.008,0.0379241516966068,0.0239520958083832,0.724000000000001,0.670694447502507,0.795321637426901,0.68133041123134
0.294,0.35792196927481,0.393762183235867,0.478,0.558882235528942,0.646706586826347,0.794000000000001,0.767021666360558,0.549707602339181,0.820815787880846
0.004,0.0282376442426947,0.0116959064327485,0.422,0.0958083832335329,0.00598802395209581,0.128,0.139911183770495,1,0.158018882963992
0.002,0.00122930780637476,0.00194931773879142,0.0920000000000001,0.0139720558882236,0.00399201596806387,0.148,0.147286042581526,0.263157894736842,0.394866868704444
0.244,0.351353011096939,0.241715399610136,0.306,0.203592814371257,0.0578842315369262,0.554,0.519615725053159,0.582846003898636,0.185065560877072
0.002,0.00416735503788912,0.00974658869395711,0.002,0.0399201596806387,0.031936127744511,0.402,0.381507766301613,0.949317738791423,0.394829007739935
0.684,0.696037753848562,0.499025341130604,0.956000000000001,0.82435129740519,0.325349301397206,0.066,0.0632980771193463,0.321637426900585,0.0716087100129707
0.16,0.241221263247506,0.103313840155945,0.5,0.115768463073852,0.0399201596806387,0.294,0.256360908688773,0.00389863547758285,0.253005238792167
0.282,0.391968106282354,0.481481481481481,0.124,0.135728542914172,0.213572854291417,0.706000000000001,0.719156866531854,0.489278752436647,0.873796165668463
0.002,0.00143675452597092,0.00194931773879142,0.02,0.00998003992015968,0.00399201596806387,0.454,0.417755637496291,0.128654970760234,0.0712172317876397
0.644,0.710855194148383,0.647173489278752,0.56,0.696606786427146,0.70059880239521,0.770000000000001,0.744477843685977,0.393762183235867,0.715045495859071
0.01,0.0666124605170572,0.0584795321637427,0.014,0.0359281437125748,0.063872255489022,0.496,0.517610486948041,0.245614035087719,0.341360193841229
0.002,0.0170641083298748,0.00389863547758285,0.012,0.00598802395209581,0.00399201596806387,0.826000000000001,0.814335963821949,0.0253411306042885,0.744948982708303
0.002,0.00141011795985357,0.00389863547758285,0.016,0.0179640718562874,0.00798403193612774,0.472,0.469432212412812,0.58869395711501,0.619937804740791
0.002,0.101152369637706,0.0311890838206628,0.102,0.0538922155688623,0.0179640718562874,0.396,0.404033769076573,0.278752436647173,0.58256475024774
0.02,0.101192948966228,0.0409356725146199,0.282,0.109780439121756,0.163672654690619,0.0900000000000001,0.109703428646872,0.668615984405458,0.109975080783415
0.244,0.330119235495526,0.0779727095516569,0.818000000000001,0.397205588822355,0.0798403193612774,0.0840000000000001,0.0824661335608048,0.951267056530214,0.0248934262030562
